grid_id,小区均价,总建面,容积率,绿化率
293,0.0,0.0,0.0,0.0
294,66695.5,5166.0,1.5,0.35
295,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0
305,84886.0,0.0,2.5,0.35
306,0.0,0.0,0.0,0.0
307,93844.0,238000.0,1.3,0.4
308,64922.0,32102.0,1.4,0.35
309,67843.0,0.0,2.2,0.3
310,97050.0,17400.0,1.82,0.4
311,0.0,0.0,0.0,0.0
312,48892.0,84600.0,2.0,0.22499999999999998
313,88735.0,9854.0,1.2,0.35
314,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0
319,136502.0,270000.0,1.42,0.504
320,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0
328,130276.0,270000.0,1.31,0.504
329,85185.5,266916.5,2.14,0.25
330,0.0,0.0,0.0,0.0
331,91158.0,6000.0,1.2,0.35
332,0.0,0.0,0.0,0.0
333,66439.75,3500.0,1.825,0.2875
334,72251.0,15750.0,2.25,0.35
335,0.0,0.0,0.0,0.0
336,63683.2,120000.0,1.28,0.32
337,58011.0,0.0,2.0,0.35
338,0.0,0.0,0.0,0.0
339,60926.333333333336,64000.0,1.5333333333333332,0.3233333333333333
340,61573.5,0.0,1.6,0.35
341,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0
349,66993.0,4800.0,2.335,0.36
350,0.0,0.0,0.0,0.0
351,62346.0,60000.0,2.766666666666667,0.2333333333333333
352,71692.0,35000.0,2.0,0.2
353,70564.0,6000.0,1.9,0.35
354,96798.0,38000.0,1.7,0.4
355,64750.0,20000.0,1.5,0.25
356,78859.66666666667,53964.5,1.5,0.39666666666666667
357,61343.0,255680.0,1.6666666666666667,0.25666666666666665
358,80637.5,8954.0,2.75,0.35
359,0.0,0.0,0.0,0.0
360,74406.66666666667,82000.0,0.9,0.2333333333333333
361,68057.66666666667,64825.333333333336,1.9666666666666668,0.32
362,0.0,0.0,0.0,0.0
363,74181.0,69000.0,1.2,0.45
364,48847.333333333336,0.0,1.5,0.26666666666666666
365,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0
367,78267.0,30000.0,3.6,0.5
368,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0
371,79722.0,0.0,1.2,0.5
372,74552.0,1400.0,1.2,0.49
373,82625.0,0.0,2.3,0.3
374,79350.0,0.0,1.8,0.35
375,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0
377,71169.0,0.0,3.0,0.32
378,83610.66666666667,66800.0,1.3,0.2733333333333334
379,91490.33333333333,32456.0,1.9333333333333333,0.3
380,59408.0,0.0,3.0,0.32
381,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0
384,73961.0,33106.0,2.9,0.26
385,48598.0,49769.0,2.0,0.3
386,62650.5,54392.0,2.15,0.385
387,54483.5,57833.333333333336,1.575,0.3075
388,66349.0,6521.0,1.2,0.3
389,74447.0,46750.0,1.9,0.275
390,68816.0,54350.0,1.8,0.37
391,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0
393,97093.0,0.0,1.8,0.35
394,97108.0,5621.0,3.0,0.35
395,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0
397,126748.5,1000.0,1.45,0.275
398,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0
400,83090.5,35000.0,2.0,0.3
401,106961.0,12000.0,1.8,0.3
402,74976.5,28105.0,1.5,0.3
403,63216.0,8545.0,2.0,0.35
404,56418.5,18000.0,1.55,0.35
405,61610.0,0.0,1.9,0.3
406,70537.0,0.0,1.7,0.3
407,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0
410,63928.0,0.0,2.0,0.3
411,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0
413,49985.5,25400.0,1.4562499999999998,0.25875
414,0.0,0.0,0.0,0.0
415,71121.0,790000.0,1.2,0.35
416,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0
418,81493.0,22000.0,1.8,0.3516666666666666
419,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0
421,92820.0,0.0,2.7,0.44
422,52599.4,26450.0,1.5,0.32999999999999996
423,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0
426,66168.0,3105.0,1.35,0.32499999999999996
427,68282.0,6521.0,1.65,0.225
428,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0
430,66613.0,3210.0,2.5,0.32499999999999996
431,69715.0,0.0,2.3,0.33
432,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0
435,59878.5,11000.0,2.1,0.375
436,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0
438,61908.0,13000.0,1.5499999999999998,0.25
439,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0
442,63922.0,3600.0,2.1,0.31
443,66680.0,0.0,1.75,0.35
444,83139.0,5380.0,4.5,0.38
445,65420.0,0.0,1.6,0.35
446,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0
452,78722.0,0.0,1.8,0.25
453,0.0,0.0,0.0,0.0
454,80581.0,25441.0,1.8,0.35
455,73809.0,2000.0,1.8,0.25
456,81236.5,32000.0,1.8,0.325
457,78267.0,0.0,1.5,0.3
